unique_id,age,gender,data_collection_site,simulated_data,exclude_surveillance,exclude_aware_olsen_and_fazio,exclude_aware_olsen_and_fazio_modified,exclude_awareness_baranan_dehouwer_nosek,exclude_awareness_baranan_dehouwer_nosek_modified,sum_score_evaluation_CSpos_preferred,condition,surveillance_response_total_correct_responses,sum_score_filler_1,sum_score_filler_2,awareness_1_out_of_ordinary,awareness_1_systematic,awareness_1_words_and_images,awareness_2a_response,awareness_2_stim_paired_with_negative,awareness_2_stim_paired_with_positive,familiarity,mean_surveillance_response_total_correct_responses_by_site,sd_surveillance_response_total_correct_responses_by_site,fazio_and_olsen_criteria_scorer_1,fazio_and_olsen_modified_criteria_scorer_1,fazio_and_olsen_criteria_scorer_2,fazio_and_olsen_modified_criteria_scorer_2
Kurdi and Ferguson_37,18,F,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,CS1_USpos,427,70,54,the words next to the images did not show any correlation in meaning.,there was repition of certain words 99such as book and pencils.,usually the words that appeared with certain images were kept consisstent.,TRUE,5,1,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_38,20,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USneg,427,78,45,frequent;y paired in groups 9bookequalequal and pencils ,some pairs frequently appeared together like book and pencils computer concrete and didnt respond to images they appeared with,no i did not notice anything,FALSE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_39,21,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,CS1_USpos,426,64,48,i found it strange that some images were shown alongside words and that some were shown alone. i am curious what this study was really testing.,the word and image always showed up together for the first time either one of them was being presented.back,they looked like pokemon characters.,TRUE,2,4,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_4,21,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-6,CS1_USneg,430,73,55,"the pictures always had the name on the bottom too, so you got the word and the picture together. this only was true for the picture though",they would usually appear in the middle and with a kind of rhythm,the name of the creature always came with the picture of the creature. the name kind of resembled the character. the pictures had a word that represented it ,FALSE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_40,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-2,CS1_USpos,427,68,52,when there were two pictures they would always be right next to each other ,some images seemed to appear next to the same word each time they appeared ,"certain creatures were presented next to more positive words, others more negative words ",TRUE,6,1,2,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_41,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-10,CS1_USneg,429,67,47,i do not remember anything being out of the ordinary because i did not know what to expect,yes some words and images often appeared togerher ,it was like each character had a name that popped up with it every time ,FALSE,4,2,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_42,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,CS1_USpos,428,75,49,"   not really, but i think that some of the words were negative and positive and they were presented with the creatures.",i think that the words that had a lot of opinion or emotion were presented with the pokemon and the nonnemotional pics like the hairdryer had no emotional words,not really but i think the green cute one had good words along with the floaty blue one,TRUE,4,3,3,426.6,10.98,FALSE,TRUE,FALSE,TRUE
Kurdi and Ferguson_43,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USpos,429,71,45,"it seemed as though there was a pattern, or images or words repeated themselves in a specific order across the 4 rounds. ","yi saw that book and pencil were together a bit, and the photos with one object t, like the hairdryer and the fan, were sometimes together. groupingg potentially ",the names were related to the image in some way,FALSE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_44,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,CS1_USneg,428,82,52,"the  name of the creature always appeared alongside the creature, but the word could be presented alone",book and glasses always appeared next to the same imagesback,they may have represented the creature's emotion,FALSE,2,4,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_45,19,F,Kurdi and Ferguson,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6,CS1_USneg,428,68,48,frillish was presented with negative words and negative pictures. magdaena was presented with positive words and positive pictures. one was always presented with the word concrete.,"yes, you made sure frillish was with negative photos and words and that magadaena was with positive words and positive picturesss","frillish was negative photos and words, magdaena was positive photos and words. scraggly was with concrete",TRUE,1,6,1,426.6,10.98,TRUE,TRUE,TRUE,TRUE
Kurdi and Ferguson_46,18,F,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,CS1_USpos,426,70,48, some pairs occur frequently,"sometimes two objects, sometimestwo words, the location of words varies",some of them are related to emotions,FALSE,4,3,5,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_47,18,F,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-4,CS1_USneg,426,64,45,i began to notice that pairs of words and images continued to pop up together.,i noticed that the wordds with the same first letter as the word i was supposed to be looking for popped up way more.,i noticed the same words would pop up with the same image.,TRUE,2,5,2,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_48,19,Male,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-10,CS1_USneg,425,72,47,"not particu;alarly, no, other than a series of disturbing images","to some extent yes, for example glassess often appeared with some cube",no i wasn't really paying attention to them,FALSE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_49,19,Male,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,CS1_USpos,429,81,52,they were presented in different parts of the screen and sometimes associated with words or images that were similar most likley in an effort to see how good the brain is at distinguishing close images or words.,"yes, words and images that were similar were often grouped together.",i think that every time the name of the character was kept consistent with the character shown.,TRUE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_5,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USpos,429,72,55,"the words in the beginning were spaced very close together, almost as if it were one word or a compound word.","many of the words and images appeared in groups, for example 'ppencil' and 'book' appeared together often, similar to the fan and the hairdryer.","when the image appeared on the screen, the name of the image always appeared under it, in caps. however sometimes the word would just appear on the screen without the image.",FALSE,3,4,9,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_50,18,Female,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USneg,429,86,59,"ii noticed the same few images, then there were some images that only appeared once. an example of this was the person throwing up in the toilet.","i noticed that there were words that kept appearing, such as concrete, computer, and glasses.",i noticed that almost all of the cartoon characters had their name on the bottom of their bodies,FALSE,2,4,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_51,21,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,CS1_USneg,427,77,49,"it seemed to me that the pictures and words were not randomly assigned, they appeared in the same order and within the same interval of time 9. that is how it felt for me.","yes, it seems the words and images were presented systematically","certain images were always objects paired with more robotic cartoons and the one cartoon that was more femalelike was constantly paired with nurturing images of motherhood and infants, etc. ",TRUE,1,6,3,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_52,19,m,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USpos,429,74,52,pictures of unrelated things like fans popped up as well as words that were irrelevant such as glasses,images repeated frequently and in a very similar rotation,name of the pokemon corresponded with the picture for every single one of them 9,FALSE,5,1,9,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_53,20,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,CS1_USpos,423,74,49,"the images changed positions on the screen constantly. conflicting words and images were paired. sometimes the target word was displayed with the image, sometimes not.","sowords that might associate together 9like book and pencil were used, and also split up. not entirely random words. ",i think there was manipulation of the creatures being paired with words that began with the same letter or explicitly not being paired with the target creature image.,FALSE,5,2,4,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_54,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USpos,429,67,58," i did not particularly notice something that is out of ordinary.  few imges that kept repeating, like the fan and other cartoon characters were something that i noticed. there were some new words and images that were added in different sessions s, like a man near the toilet",often the image of a cup was appeared together with the word 'concrete'. i also noticed that the two image of fans were also appeared together.,i didn't notice something partiular about the cartoon creatures.,FALSE,4,3,2,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_55,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,CS1_USpos,430,78,57,"the same words and images kept appearing, such as book, pencil, etc.",some pictures are accocssociated with positive words and some appear with negative words.,same answer as the last question.,TRUE,4,3,1,426.6,10.98,FALSE,TRUE,FALSE,TRUE
Kurdi and Ferguson_56,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-4,CS1_USneg,423,70,53,"the ere were patterns in the way in which words appeared upon the sceen.  for example, a word could be paired with another word and then a different word could appear after that word pair","a word could be matched to another word, and image , or by itself  or on a different location on the page. the images mainly appeared on the center of the screen",concrete was matched with the frillish creature several times ,TRUE,6,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_57,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,CS1_USneg,429,71,50, i thought it was strange that the glass was paired with the word 'concrete' multiple times. ,"yes, some words were paired up with the same pictures. and some words were never paired up with pictures like 'pencils'.","nnot really, i was not paying much attention to the words with cartoon creatures.",FALSE,5,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_58,20,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2,CS1_USpos,428,71,51,"some of the words began with the same letter or contained similar letters to what the target was, there seemed to be more repetition of some words and images more than others.","the images and words that appeared in the second task was similar to the ones that appeared during the first task. again, there were some word that contained letters similar to those in the target word.","some of the pictures seemed to appear with one another or are associated in a way that makes them feel like not random;. also, there are some words that also appeared one after another or in a similar sequence. ",FALSE,3,4,9,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_59,18,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,CS1_USneg,428,73,51,i found it a bit strange that the word was also present with the image. my eyes would dart to the word initially even if the image was there 9just to double check.,"the first few times tended to show the target imediately both image and word but after a few runs, the target would not be shown as frequently in the beginning but rather just once. there were long pauses with no images that made me tense up and when the target showed up repeatedly, i was caught off guard once. there would also be long times where the target would not show up and i questioned if i had missed it.",i did not notice anything about the other images that appeared with the cartoon creatures due to the fact that i was focusing solely on them and kind of filter out the other images.,FALSE,3,4,9,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_6,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,CS1_USpos,430,81,48,the target always appeared with its name,towards the end i feel like there were more cartoon characters thrown in,i think the images of the non target characters always appeared with their names,FALSE,4,3,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_60,19,f,Kurdi and Ferguson,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,CS1_USpos,429,72,45,"the gray creature was always paired with negative words or images and the blue one 9frillish was paired with positive words or images. the green and yellow one was paired with neutral words. pencil and book were paired together a lot. many times, when the target word was presented once it was presented again right after.",the gray creature was systematically placed with negative words and pictures and the blue frillish one was placed with positive words and pictures.,the gray creature was paired with negative words and pictures and the blue frillish was paired with positive words and pictures. the yellow and green one was paired with neutral words and pictures.,TRUE,6,1,1,426.6,10.98,TRUE,TRUE,TRUE,TRUE
Kurdi and Ferguson_61,20,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-4,CS1_USneg,428,64,38,i did not notice anything out of th e ordinary,not reallyy. nothing besides some pictures repeated a lot,i didn't realize anything in particular besides that some cartoons were associated with the word,FALSE,3,4,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
Kurdi and Ferguson_62,18,m,Kurdi and Ferguson,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-2,CS1_USneg,423,71,55,frillish seemed to have a lot of negative imagery whenever it appeared ,the frillish thing from before and also the opposite was in a way happening with magearna but wih positive imagery,frillish had a lot of negative words and magearna had positive imagery. swadloon was with a cup a lot of the time and seemed neutral,TRUE,1,6,9,426.6,10.98,TRUE,TRUE,TRUE,TRUE
Kurdi and Ferguson_63,19,f,Kurdi and Ferguson,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-6,CS1_USneg,429,77,51,the words and pictures were presented in random places or side by side. nothing out of the ordinary ,i dont remember what pictures were paired but i do remember that the pairings were the same most of the time ,the cartoon characters were the only ones that had the name under their picture ,FALSE,4,2,1,426.6,10.98,FALSE,FALSE,FALSE,FALSE
